city,time_hr,dry_bulb_C,dew_point_C,wet_bulb_C,sky_temp_C,humidity_ratio,rel_humidity_pct,wind_speed_ms,wind_dir_deg,atm_pressure_atm,month,hour,day_of_year,ghi_Wm2,dni_proj_Wm2,dhi_Wm2,latitude,longitude,elevation_m
Campeche,2056,35.7,23.15,26.3952906989552,26.0329785604095,0.017937940394893,48.5,4.45,99.0,0.998766345916604,3,16,86,564.0555002397583,396.0555002397583,168.0,19.8301,-90.5349,10
Campeche,2057,35.05,23.2,26.2859030199114,26.2491476803186,0.018022273138078,50.5,3.65,93.0,0.998766345916604,3,17,86,292.2467310926,146.2467310926008,146.0,19.8301,-90.5349,10
Campeche,2058,33.7,23.2,25.9684561922888,26.1830132212004,0.0180448193630299,54.5,3.65,89.5,0.998766345916604,3,18,86,96.62768102281333,33.627681022813334,63.0,19.8301,-90.5349,10
Campeche,2059,32.45,23.15,25.6661695310636,25.154938397427,0.0180577747909724,58.5,4.0,93.5,0.998766345916604,3,19,86,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2060,31.5,23.1,25.3869898160191,24.4030258188576,0.0179886880045477,61.5,4.65,104.0,0.998766345916604,3,20,86,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2061,30.5,22.95,24.9443444846902,23.5139388769072,0.0176744630369879,64.0,4.29999999999999,82.5,0.998766345916604,3,21,86,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2062,29.55,22.65,24.5195630737146,22.5461095585474,0.0173824015120358,66.5,4.0,54.5,0.998766345916604,3,22,86,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2063,28.6,22.3,24.0707670804349,21.5011425227302,0.0170636278192805,69.0,4.35,44.0,0.998766345916604,3,23,86,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2064,27.65,21.9,23.521899628308,20.3742716057201,0.0166014476377389,71.0,5.3,62.0,0.998766345916604,3,0,86,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2065,26.8,21.45,23.047991476127,19.2618788136356,0.0162300293536883,73.0,6.25,88.0,0.998766345916604,3,1,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2066,25.95,21.05,22.5590325555349,18.1248983529138,0.0158496857111039,75.0,6.6,88.5,0.998766345916604,3,2,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2067,25.1,20.8,22.0554497416974,17.0242337861513,0.0154620479464938,77.0,8.05,90.5,0.998766345916604,3,3,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2068,24.3,20.6,21.6525271457444,15.9608621994876,0.0152129730942857,79.5,8.25,107.0,0.998766345916604,3,4,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2069,23.5,20.45,21.3634500318591,14.8976619728697,0.0151351023765993,83.0,7.5,118.5,0.998766345916604,3,5,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2070,22.65,20.35,21.0638779358654,13.7997333293447,0.0150677416107607,87.0,7.9,113.0,0.998766345916604,3,6,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2071,22.7,20.5,21.1748296291689,13.7138290762326,0.015203630250432,87.5,7.35,79.0,0.998766345916604,3,7,87,41.57662704458194,4.576627044582111,37.0,19.8301,-90.5349,10
Campeche,2072,24.3,21.15,22.0569608228373,15.4265986948218,0.0158016329462372,82.5,6.55,51.0,0.998766345916604,3,8,87,238.47249348300446,106.47249348300444,131.99999999999972,19.8301,-90.5349,10
Campeche,2073,26.45,21.9,23.1675382714306,18.2099444588472,0.0165609283973234,76.0,6.25,72.0,0.998766345916604,3,9,87,413.3418153568694,179.34181535687193,233.99999999999972,19.8301,-90.5349,10
Campeche,2074,28.65,22.4,24.116001886768,20.4956834816892,0.0171145487655281,69.0,6.65,58.0,0.998766345916604,3,10,87,625.3822876662862,333.3822876662861,292.0,19.8301,-90.5349,10
Campeche,2075,30.7,22.7,24.8604063485464,22.5759308922138,0.0174525687772656,62.5,7.1,41.0,0.998766345916604,3,11,87,726.7141735867777,365.71417358677775,361.0,19.8301,-90.5349,10
Campeche,2076,32.35,22.8,25.3923168778757,24.6469257947995,0.0176377143863325,57.5,7.4,80.5,0.998766345916604,3,12,87,796.4370606671805,416.4370606671806,380.0,19.8301,-90.5349,10
Campeche,2077,33.75,22.8,25.7115359081423,25.6007105637119,0.0175845744484028,53.0,9.9,102.0,0.998766345916604,3,13,87,882.0637084574305,532.0637084574305,350.0,19.8301,-90.5349,10
Campeche,2078,34.8,22.8,25.9727214944193,26.2689249176667,0.0175866920136765,50.0,10.35,99.5,0.998766345916604,3,14,87,790.4807170576888,439.4807170576889,351.0,19.8301,-90.5349,10
Campeche,2079,35.3,22.75,26.0660644298912,26.8634530777152,0.0175358558332046,48.5,9.5,97.5,0.998766345916604,3,15,87,665.9179464284445,375.91794642844445,290.0,19.8301,-90.5349,10
Campeche,2080,35.1,22.7,25.9015194657252,27.7436255238295,0.0173378628050808,48.5,9.5,79.5,0.998766345916604,3,16,87,428.40139632115006,150.4013963211525,278.0,19.8301,-90.5349,10
Campeche,2081,34.35,22.65,25.7034942775611,27.1697224285261,0.0173172727635468,50.5,9.0,62.5,0.998766345916604,3,17,87,289.86277032270834,130.86277032271028,158.99999999999972,19.8301,-90.5349,10
Campeche,2082,33.2,22.55,25.4455796098986,25.3119330039985,0.0173676628054802,54.0,9.0,58.0,0.998766345916604,3,18,87,116.85976756124388,52.859767561243885,64.0,19.8301,-90.5349,10
Campeche,2083,31.95,22.45,25.0477371316037,24.2569782649194,0.0172327225304917,57.5,9.5,50.0,0.998766345916604,3,19,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2084,30.9,22.3,24.6832149794669,23.2775009329094,0.0170779826129694,60.5,11.55,31.5,0.998766345916604,3,20,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2085,29.85,22.0,24.1972843278123,22.1827170840123,0.0167373354390514,63.0,10.45,30.5,0.998766345916604,3,21,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2086,28.75,21.6,23.6399231232576,21.0145931883561,0.0163205685123711,65.5,7.45,36.0,0.998766345916604,3,22,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2087,27.7,21.15,23.1001264671843,19.8177635414608,0.0159297127911764,68.0,7.1,35.5,0.998766345916604,3,23,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2088,26.65,20.65,22.4597946614973,18.0516118654155,0.0154063794773561,70.0,6.75,27.0,0.998766345916604,3,0,87,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2089,25.6,20.25,21.874043998111,16.2555541859708,0.0149865230741515,72.5,6.75,25.5,0.998766345916604,3,1,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2090,24.6,19.85,21.3112488123626,14.936590061364,0.0145978338248729,75.0,6.75,28.5,0.998766345916604,3,2,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2091,23.55,19.4,20.6802369045931,13.3952046460515,0.0141529870371527,77.5,6.55,20.5,0.998766345916604,3,3,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2092,22.5,19.05,20.1567645432683,11.8656207848956,0.01387535511948,81.0,7.25,48.0,0.998766345916604,3,4,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2093,21.45,18.75,19.6024471027779,10.4248717090868,0.0135702084725432,84.5,7.1,85.0,0.998766345916604,3,5,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2094,20.4,18.3,18.9579041752264,8.87404903872277,0.0131648022474767,87.5,5.6,81.5,0.998766345916604,3,6,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2095,20.65,18.4,19.1391455813493,8.38826588554962,0.0132957669724382,87.0,4.15,62.5,0.998766345916604,3,7,88,68.85955893604611,29.859558936046106,39.0,19.8301,-90.5349,10
Campeche,2096,22.7,19.3,20.4101629918459,10.1834884503697,0.0141373978066287,81.5,3.5,65.5,0.998766345916604,3,8,88,293.92658582884167,211.92658582884303,81.99999999999973,19.8301,-90.5349,10
Campeche,2097,25.1,20.2,21.7022722604566,13.5061456733094,0.014947967870824,74.5,4.15,71.5,0.998766345916604,3,9,88,473.5778852298056,288.5778852298056,185.0,19.8301,-90.5349,10
Campeche,2098,27.3,20.85,22.7400493138743,16.4948328574274,0.015552102783625,68.0,4.65,69.0,0.998766345916604,3,10,88,668.1275089303972,434.12750893039725,233.99999999999972,19.8301,-90.5349,10
Campeche,2099,29.5,21.3,23.6332963957524,18.8150162391172,0.0159944157884762,61.5,5.6,63.5,0.998766345916604,3,11,88,840.8495703831917,555.8495703831917,285.0,19.8301,-90.5349,10
Campeche,2100,31.5,21.6,24.2891450889432,20.3340951781386,0.016188014984178,55.5,6.1,67.0,0.998766345916604,3,12,88,956.8576502360138,703.8576502360139,253.0,19.8301,-90.5349,10
Campeche,2101,33.05,21.75,24.8238327965375,21.3946155292923,0.0163999904746478,51.5,4.85,83.5,0.998766345916604,3,13,88,961.0610467188028,706.0610467188028,255.0,19.8301,-90.5349,10
Campeche,2102,34.1,21.85,25.1841298309389,22.5923354943889,0.0165509818850298,49.0,5.45,69.0,0.998766345916604,3,14,88,905.3681914081417,694.3681914081417,211.0,19.8301,-90.5349,10
Campeche,2103,34.6499999999999,21.95,25.3180704331719,23.3755826552909,0.0165419764699266,47.5,6.1,39.0,0.998766345916604,3,15,88,770.5029179012027,599.5029179012027,171.0,19.8301,-90.5349,10
Campeche,2104,34.6499999999999,22.05,25.424983372909,23.6826671485187,0.0167207838592879,48.0,5.5,60.0,0.998766345916604,3,16,88,602.6764733667001,474.6764733667,128.0,19.8301,-90.5349,10
Campeche,2105,33.8999999999999,22.1,25.3293699414937,23.2650275426023,0.0168772324791831,50.5,5.95,82.0,0.998766345916604,3,17,88,339.8480844345556,202.84808443455725,136.99999999999972,19.8301,-90.5349,10
Campeche,2106,32.3999999999999,22.05,24.8647302093779,22.4906695537081,0.0167411922474526,54.5,5.75,73.0,0.998766345916604,3,18,88,100.1958401229736,41.19584012297361,59.0,19.8301,-90.5349,10
Campeche,2107,31.05,22.0,24.4546302882994,21.8315320943733,0.0166438705846011,58.5,4.95,50.0,0.998766345916604,3,19,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2108,30.15,22.0,24.2028798336345,21.1988114343561,0.0166195786955562,61.5,5.3,24.5,0.998766345916604,3,20,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2109,29.2,21.9,23.8752776819604,20.4899809765259,0.0164998952476283,64.5,5.45,36.0,0.998766345916604,3,21,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2110,28.25,21.65,23.5156664796543,19.6325878643593,0.0163381578016594,67.5,4.8,38.5,0.998766345916604,3,22,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2111,27.35,21.3,23.0949265395739,19.0965118228706,0.0160695038625618,70.0,4.0,38.0,0.998766345916604,3,23,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2112,26.45,20.9,22.5781070127614,18.4867162827553,0.0156673435130474,72.0,3.85,36.5,0.998766345916604,3,0,88,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2113,25.65,20.5,22.0651558532658,17.5306231407921,0.0152445458957803,73.5,4.85,64.0,0.998766345916604,3,1,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2114,24.95,20.15,21.5639110939012,16.6508948928887,0.0148117531879465,74.5,5.3,95.0,0.998766345916604,3,2,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2115,24.25,19.9,21.1953838448989,16.1368031118169,0.0145806027526822,76.5,5.9,82.0,0.998766345916604,3,3,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2116,23.6,19.75,20.9952229082833,15.7100972799273,0.0145716227529314,79.5,7.4,66.5,0.998766345916604,3,4,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2117,22.95,19.65,20.7762138333965,14.847046751302,0.0145385316541965,82.5,7.4,68.0,0.998766345916604,3,5,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2118,22.25,19.65,20.5541800426599,14.5311229922801,0.0145243578184663,86.0,6.25,83.0,0.998766345916604,3,6,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2119,22.6,20.05,20.889995962579,15.4305814730685,0.0148441975662104,86.0,5.15,85.5,0.998766345916604,3,7,89,61.173701553715276,22.17370155371536,39.0,19.8301,-90.5349,10
Campeche,2120,24.15,20.8,21.7809817452736,17.1961383888163,0.0154620760109368,81.5,4.35,67.5,0.998766345916604,3,8,89,210.89696728384723,49.89696728384723,161.0,19.8301,-90.5349,10
Campeche,2121,25.95,21.55,22.7753383561806,19.229742396766,0.0161749234807834,76.5,4.65,43.5,0.998766345916604,3,9,89,387.35264026004444,96.35264026004472,290.99999999999994,19.8301,-90.5349,10
Campeche,2122,28.05,22.15,23.8085542248825,20.8317511082781,0.0168811394174973,70.5,4.95,79.5,0.998766345916604,3,10,89,608.0598973062083,286.0598973062083,322.0,19.8301,-90.5349,10
Campeche,2123,30.2,22.6,24.6782843085408,22.4721540350478,0.0173650679689334,64.0,4.15,117.0,0.998766345916604,3,11,89,742.8276645188084,381.8276645188083,361.0,19.8301,-90.5349,10
Campeche,2124,31.85,22.9,25.2387770235915,24.726370026787,0.0175923743337244,59.0,4.65,93.0,0.998766345916604,3,12,89,753.2635883207445,318.2635883207445,435.0,19.8301,-90.5349,10
Campeche,2125,32.95,23.0,25.6220888941109,26.3822422837369,0.0177712703138638,56.0,5.3,66.0,0.998766345916604,3,13,89,744.1501038850473,295.1501038850472,449.0,19.8301,-90.5349,10
Campeche,2126,33.8,23.05,25.9538976353391,26.8016881522912,0.017977463496604,54.0,4.4,67.0,0.998766345916604,3,14,89,765.7232770613028,382.7232770613028,383.0,19.8301,-90.5349,10
Campeche,2127,34.2,23.15,26.0909228097914,27.3566337031525,0.0180440953029196,53.0,4.9,50.5,0.998766345916604,3,15,89,554.9621441299722,188.9621441299725,366.0,19.8301,-90.5349,10
Campeche,2128,34.1,23.25,26.1075923950462,26.9794472831609,0.0181152423458775,53.5,7.15,59.5,0.998766345916604,3,16,89,518.6633223873112,292.6633223873111,226.0,19.8301,-90.5349,10
Campeche,2129,33.55,23.35,26.037813816508,25.8286937778827,0.0182277590066538,55.5,8.75,92.5,0.998766345916604,3,17,89,288.3953849990222,138.39538499902474,150.0,19.8301,-90.5349,10
Campeche,2130,32.3999999999999,23.35,25.7160978265517,25.003455309532,0.0181638625127681,59.0,9.0,105.0,0.998766345916604,3,18,89,95.37889752379304,34.37889752379306,60.99999999999972,19.8301,-90.5349,10
Campeche,2131,31.25,23.3,25.3451264599486,24.0716050844413,0.0180243543631375,62.5,8.25,96.5,0.998766345916604,3,19,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2132,30.4,23.3,25.1119232435081,23.4454133176145,0.0179945145713456,65.5,6.8,94.5,0.998766345916604,3,20,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2133,29.6,23.2,24.8940221552133,22.7797681863247,0.0179734109641524,68.5,6.25,129.5,0.998766345916604,3,21,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2134,28.8,22.95,24.5704257496607,21.9864178642718,0.0177829705861176,71.0,6.75,123.5,0.998766345916604,3,22,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2135,27.95,22.65,24.1041514094611,21.4161427851511,0.0173920942476182,73.0,6.9,106.0,0.998766345916604,3,23,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2136,27.1,22.3,23.622704020097,20.7783566222152,0.0169913743528082,75.0,6.25,105.5,0.998766345916604,3,0,89,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2137,26.4,21.85,23.1211219911895,19.8392314988694,0.0165108736277461,76.0,5.45,131.0,0.998766345916604,3,1,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2138,25.8,21.5,22.7073288411605,19.0010659167933,0.0161356704253845,77.0,4.65,214.5,0.998766345916604,3,2,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2139,25.2,21.3,22.4284236777501,18.1952857399941,0.0159711499452283,79.0,4.2,290.5,0.998766345916604,3,3,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2140,24.6,21.15,22.2065653530789,17.3791443021611,0.0158953132879805,81.5,4.0,320.0,0.998766345916604,3,4,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2141,23.95,21.1,21.923105457643,16.5392970478748,0.0157533241040383,84.0,3.35,314.5,0.998766345916604,3,5,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2142,23.3,21.15,21.6896331729915,15.7367563494285,0.0156877798855367,87.0,3.0,305.0,0.998766345916604,3,6,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2143,23.55,21.4,21.9944545522714,15.9118167807628,0.0160262360999078,87.5,3.55,279.5,0.998766345916604,3,7,90,45.069630484801664,4.069630484801833,40.99999999999972,19.8301,-90.5349,10
Campeche,2144,25.15,22.0,22.9318585334001,18.1025556301772,0.0167503765522815,83.0,3.65,173.0,0.998766345916604,3,8,90,229.82031796729862,79.82031796729862,150.0,19.8301,-90.5349,10
Campeche,2145,27.4,22.7,24.0496971932316,20.0723705197182,0.0175383244342392,76.0,3.4,127.5,0.998766345916604,3,9,90,448.52829830269167,228.52829830269224,220.0,19.8301,-90.5349,10
Campeche,2146,29.85,23.25,25.0374322495282,21.6408468218068,0.0181043629789655,68.0,4.0,171.5,0.998766345916604,3,10,90,672.4896867679945,419.48968676799444,253.0,19.8301,-90.5349,10
Campeche,2147,32.1,23.55,25.822800016975,23.9237165327655,0.0184731655082117,61.0,4.0,169.0,0.998766345916604,3,11,90,788.5046897183278,456.50468971832777,332.0,19.8301,-90.5349,10
Campeche,2148,33.95,23.6,26.2803961232653,25.7247761105683,0.0184786603725718,55.0,3.85,131.5,0.998766345916604,3,12,90,892.2254514218112,562.225451421811,330.0,19.8301,-90.5349,10
Campeche,2149,35.45,23.55,26.5122565942008,27.1839850026805,0.018248708399326,50.0,4.0,115.0,0.998766345916604,3,13,90,913.8692857551638,560.8692857551639,353.0,19.8301,-90.5349,10
Campeche,2150,36.55,23.45,26.7603109242576,28.2812860066925,0.0182208681499935,47.0,4.95,108.5,0.998766345916604,3,14,90,874.9997060321,561.9997060321,313.0,19.8301,-90.5349,10
Campeche,2151,37.1,23.35,26.8657634467596,28.8954720059753,0.0181755022785157,45.5,5.6,102.0,0.998766345916604,3,15,90,660.3930551672915,357.39305516729166,303.0,19.8301,-90.5349,10
Campeche,2152,36.95,23.25,26.7443467487636,28.9493431016197,0.0180232644310143,45.5,5.75,93.5,0.998766345916604,3,16,90,504.87410391762495,272.874103917625,232.0,19.8301,-90.5349,10
Campeche,2153,36.1,23.15,26.5039898380782,29.142797297827,0.0179590438079049,47.5,6.1,81.0,0.998766345916604,3,17,90,259.32485216573497,79.324852165735,180.0,19.8301,-90.5349,10
Campeche,2154,34.7,23.0,26.0990818297215,28.7385284500392,0.0178465516659122,51.0,5.8,80.5,0.998766345916604,3,18,90,64.28396847828111,3.2839684782813614,60.99999999999972,19.8301,-90.5349,10
Campeche,2155,33.3,22.8,25.6286670464671,27.4457870549359,0.0176343137354457,54.5,5.65,79.0,0.998766345916604,3,19,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2156,32.1499999999999,22.55,25.2200081636486,26.3637166472054,0.0174341612898478,57.5,5.0,90.0,0.998766345916604,3,20,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2157,31.0,22.25,24.681205235606,25.2370892193443,0.0170324408430639,60.0,4.0,98.5,0.998766345916604,3,21,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2158,29.8,21.85,23.9820952557907,23.9863719778335,0.0164161314350712,62.0,3.25,89.5,0.998766345916604,3,22,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2159,28.6,21.3,23.3426588552593,22.6333102929229,0.0159222927911643,64.5,3.25,77.5,0.998766345916604,3,23,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2160,27.4,20.7,22.673559168492,21.219111253894,0.0154099579833231,67.0,3.5,78.0,0.998766345916604,3,0,90,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2161,26.2,20.4,22.1264433661641,18.995297982086,0.0151028737103092,70.5,3.1,71.0,0.998766345916604,4,1,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2162,25.0,20.1,21.6100302371293,16.6718597609443,0.0148570336206803,74.5,2.8,71.0,0.998766345916604,4,2,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2163,23.8,19.55,20.9132773908924,15.0698009047119,0.0143726326878811,77.5,3.85,77.0,0.998766345916604,4,3,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2164,22.55,19.05,20.2039364684421,13.4102390757643,0.0139185117347106,81.0,4.35,58.0,0.998766345916604,4,4,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2165,21.25,18.55,19.4727903425751,11.6776263926808,0.0134822991050804,85.0,3.1,71.0,0.998766345916604,4,5,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2166,19.95,17.9,18.5827628694862,9.85421618896162,0.0128705808731139,88.0,2.35,71.5,0.998766345916604,4,6,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2167,20.15,17.9,18.6581070432884,9.82835511730314,0.0128831376953239,87.0,2.35,59.5,0.998766345916604,4,7,91,70.96548830872639,30.96548830872639,40.0,19.8301,-90.5349,10
Campeche,2168,22.05,18.8,19.8593828792396,11.9440941149986,0.0136625518716298,82.0,2.6,86.5,0.998766345916604,4,8,91,246.78768307579165,107.78768307579168,139.0,19.8301,-90.5349,10
Campeche,2169,24.55,19.75,21.1950022315631,13.9018333457352,0.0144539496860164,74.5,2.5,71.0,0.998766345916604,4,9,91,514.8980135627917,332.8980135627917,182.0,19.8301,-90.5349,10
Campeche,2170,27.1,20.5,22.4046914324578,16.6724122001934,0.0151348565218453,67.0,2.6,69.0,0.998766345916604,4,10,91,637.7376280569445,346.7376280569444,290.99999999999994,19.8301,-90.5349,10
Campeche,2171,29.0,20.95,23.1953868431633,20.5416913789645,0.0155279818127479,61.5,3.5,56.5,0.998766345916604,4,11,91,711.6383694078501,306.63836940784995,405.0,19.8301,-90.5349,10
Campeche,2172,30.55,21.15,23.752657561827,22.1243224116552,0.0157386085644664,57.0,4.8,25.5,0.998766345916604,4,12,91,805.0808133339278,441.0808133339278,364.0,19.8301,-90.5349,10
Campeche,2173,31.8,21.25,24.165588294597,22.356624656894,0.0158643221825123,53.5,6.65,70.0,0.998766345916604,4,13,91,821.1626799212416,448.1626799212417,373.0,19.8301,-90.5349,10
Campeche,2174,32.5,21.35,24.3647016718219,24.2261840189473,0.0158878196119444,51.5,7.75,81.0,0.998766345916604,4,14,91,692.2722535517028,247.2722535517053,445.0,19.8301,-90.5349,10
Campeche,2175,33.0,21.5,24.5817645851142,23.7105899502339,0.0160271123056797,50.5,7.6,45.0,0.998766345916604,4,15,91,794.0561046397,585.0561046397,208.99999999999972,19.8301,-90.5349,10
Campeche,2176,33.2,21.65,24.7478261623784,21.9836241999385,0.0162126370900936,50.5,6.6,22.5,0.998766345916604,4,16,91,571.8287471944278,427.8287471944278,143.99999999999972,19.8301,-90.5349,10
Campeche,2177,32.6,21.75,24.6450510989755,22.8990521316718,0.016298280881296,52.5,6.3,23.0,0.998766345916604,4,17,91,355.62080817171665,233.6208081717189,121.99999999999973,19.8301,-90.5349,10
Campeche,2178,31.25,21.75,24.3533410204822,23.3711191229319,0.016396395534681,57.0,6.7,25.5,0.998766345916604,4,18,91,96.02061568862945,29.020615688629444,67.0,19.8301,-90.5349,10
Campeche,2179,29.95,21.7,24.0275865899174,22.6970938106865,0.0164249227598007,61.5,6.2,24.5,0.998766345916604,4,19,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2180,29.05,21.65,23.7420973488093,21.9762033730156,0.0163537562481847,64.5,4.6,24.0,0.998766345916604,4,20,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2181,28.15,21.55,23.4257887945147,21.2029681574117,0.0162408916773435,67.5,3.7,178.5,0.998766345916604,4,21,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2182,27.25,21.35,23.0041746865185,20.8056624917394,0.0159732273656976,70.0,3.7,344.0,0.998766345916604,4,22,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2183,26.35,21.0,22.5609047943887,20.2979566994989,0.015683768382302,72.5,3.6,346.0,0.998766345916604,4,23,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2184,25.45,20.6,22.0967837761257,19.2663399205766,0.0153752090167682,75.0,3.8,344.5,0.998766345916604,4,0,91,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2185,24.75,20.15,21.5900901625298,18.36697904904,0.0149335439398884,76.0,4.04999999999999,344.0,0.998766345916604,4,1,92,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2186,24.25,19.85,21.1953838448989,17.6859747627059,0.0145806027526822,76.5,4.4,349.0,0.998766345916604,4,2,92,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2187,23.8,19.75,20.9809654830075,17.1843505558205,0.014467516332921,78.0,5.15,345.0,0.998766345916604,4,3,92,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2188,23.35,19.65,20.8267779529485,16.6560461179579,0.0144408671107236,80.0,5.35,190.5,0.998766345916604,4,4,92,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2189,22.85,19.65,20.616731320889,16.0153612149866,0.0143590972573786,82.0,4.9,196.5,0.998766345916604,4,5,92,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2190,22.4,19.8,20.5724129627925,15.4743391381331,0.0144862212383185,85.0,5.0,345.5,0.998766345916604,4,6,92,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,2191,22.8,20.2,21.0185123533937,16.3266762525732,0.0149403140895959,85.5,6.1,340.0,0.998766345916604,4,7,92,52.20986540078055,5.209865400780722,47.0,19.8301,-90.5349,10
Campeche,2192,24.15,20.8,21.7809817452736,18.1917186907789,0.0154620760109368,81.5,7.45,340.5,0.998766345916604,4,8,92,173.87754739043416,19.87754739043442,153.99999999999972,19.8301,-90.5349,10
Campeche,2193,25.65,21.35,22.5676207131208,19.7495823644491,0.0159891390872469,77.0,7.75,345.5,0.998766345916604,4,9,92,295.16889109104994,39.16889109105028,256.0,19.8301,-90.5349,10
Campeche,2194,26.75,21.65,23.0766065943725,20.8514273598277,0.0162948630243309,73.5,8.55,353.0,0.998766345916604,4,10,92,293.8048933288306,12.804893328831083,281.0,19.8301,-90.5349,10
Campeche,2195,27.7,21.8,23.4126080938651,21.7834684547294,0.0164105961161522,70.0,7.95,180.0,0.998766345916604,4,11,92,440.35824831374447,34.35824831374694,406.0,19.8301,-90.5349,10
Campeche,2196,28.95,21.95,23.9003105863491,23.0462972372595,0.016645165291437,66.0,5.8,178.5,0.998766345916604,4,12,92,573.0674587851751,114.06745878517583,459.0,19.8301,-90.5349,10
Campeche,2197,30.35,22.1,24.3782062125893,23.9644171511828,0.0168163054607051,61.5,5.55,182.5,0.998766345916604,4,13,92,744.0838983495722,289.0838983495722,454.9999999999972,19.8301,-90.5349,10
Campeche,2198,31.5,22.25,24.7522227927751,24.7740062723019,0.0169370624470968,58.0,5.8,9.0,0.998766345916604,4,14,92,626.2062877708111,179.20628777081166,447.0,19.8301,-90.5349,10
